trip_purpose,companion_count,booking_window,booking_channel,flights_per_year,competitor_used,price_paid_range,price_perception,experience_vs_expectation,comfort_rating,service_rating,return_intent,next_travel_window,booking_decision_factor,loyalty_sensitive,seat_class,departure_hour,departure_day,departure_month,occupancy_pct,route,flight_id,seat_id,purchase_intent_score,offer_clicked,offer_shown,submitted_at
BUSINESS,ALONE,MONTHS_AHEAD,MOBILE_APP,3_5,NO,100_200,FAIR,AS_EXPECTED,4,4,NO,NOT_SURE,LOYALTY,YES,ECONOMY,7,14,2,87.5,CMN-LOS,38,17G,22,0,UPGRADE,2026-05-16 08:34:57.968941
LEISURE,PAIR,MONTHS_AHEAD,MOBILE_APP,6_10,NO,UNDER_100,GREAT_DEAL,AS_EXPECTED,2,5,PLANNED,3_6_MONTHS,BEST_SCHEDULE,DEPENDS,ECONOMY,3,17,4,52.2,CMN-LIS,44,18A,61,1,UPGRADE,2026-03-09 20:18:57.968941
LEISURE,ALONE,FEW_WEEKS,WEBSITE,6_10,NO,200_400,TOO_EXPENSIVE,BETTER,5,4,PLANNED,THIS_MONTH,LOWEST_PRICE,YES,BUSINESS,12,8,9,49.3,CMN-BCN,2,23A,61,0,LOUNGE,2026-03-30 14:33:57.968941
LEISURE,ALONE,FEW_WEEKS,MOBILE_APP,1_2,NO,200_400,GREAT_DEAL,WORSE,3,5,NO,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,8,6,4,78.7,CMN-DXB,45,17D,20,0,UPGRADE,2026-03-08 03:26:57.968941
LEISURE,GROUP,FEW_WEEKS,MOBILE_APP,1_2,NO,100_200,GREAT_DEAL,WORSE,2,2,BOOKED,NOT_SURE,LOWEST_PRICE,DEPENDS,ECONOMY,5,3,5,55.5,CMN-FCO,45,34G,50,0,UPGRADE,2026-04-16 20:17:57.968941
FAMILY,PAIR,LAST_MINUTE,AGENCY,1_2,NO,ABOVE_400,GREAT_DEAL,WORSE,4,3,BOOKED,1_3_MONTHS,LOWEST_PRICE,DEPENDS,BUSINESS,7,1,11,88.7,CMN-JFK,4,31D,55,0,LOUNGE,2026-03-05 11:15:57.968941
BUSINESS,PAIR,LAST_MINUTE,AGENCY,1_2,YES,200_400,FAIR,BETTER,3,5,PLANNED,3_6_MONTHS,LOWEST_PRICE,DEPENDS,ECONOMY,13,18,12,46.0,CMN-ORY,31,10C,52,1,UPGRADE,2026-04-05 21:35:57.968941
FAMILY,ALONE,MONTHS_AHEAD,MOBILE_APP,6_10,YES,100_200,GREAT_DEAL,WORSE,4,5,NO,1_3_MONTHS,BEST_SCHEDULE,YES,ECONOMY,10,26,10,94.0,CMN-TUN,47,30F,19,0,UPGRADE,2026-06-25 12:17:57.968941
BUSINESS,GROUP,MONTHS_AHEAD,MOBILE_APP,6_10,NO,200_400,TOO_EXPENSIVE,AS_EXPECTED,2,3,NO,3_6_MONTHS,LOWEST_PRICE,NO,ECONOMY,0,2,8,72.7,CMN-CAI,28,32F,53,0,UPGRADE,2026-03-20 02:29:57.968941
LEISURE,PAIR,LAST_MINUTE,MOBILE_APP,3_5,YES,200_400,GREAT_DEAL,AS_EXPECTED,5,3,NO,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,21,13,3,69.0,CMN-TUN,28,22B,29,0,UPGRADE,2026-06-11 17:41:57.968941
FAMILY,ALONE,MONTHS_AHEAD,MOBILE_APP,6_10,YES,UNDER_100,FAIR,AS_EXPECTED,5,3,BOOKED,NOT_SURE,LOYALTY,DEPENDS,ECONOMY,9,20,4,91.3,CMN-IST,7,28G,71,1,UPGRADE,2026-06-24 03:57:57.968941
LEISURE,GROUP,MONTHS_AHEAD,WEBSITE,3_5,NO,200_400,FAIR,AS_EXPECTED,2,2,BOOKED,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,13,10,2,72.2,CMN-AMS,42,38H,57,1,UPGRADE,2026-04-29 17:14:57.968941
BUSINESS,GROUP,LAST_MINUTE,AGENCY,1_2,NO,200_400,FAIR,AS_EXPECTED,3,4,NO,NOT_SURE,LOWEST_PRICE,YES,ECONOMY,0,10,1,71.1,CMN-BRU,25,23B,13,0,UPGRADE,2026-03-13 03:46:57.968941
LEISURE,ALONE,FEW_WEEKS,AGENCY,6_10,YES,UNDER_100,TOO_EXPENSIVE,AS_EXPECTED,3,3,PLANNED,1_3_MONTHS,LOYALTY,NO,ECONOMY,3,5,6,66.0,CMN-LOS,12,5C,70,1,UPGRADE,2026-05-16 03:24:57.968941
FAMILY,PAIR,MONTHS_AHEAD,WEBSITE,1_2,NO,100_200,FAIR,AS_EXPECTED,2,2,PLANNED,THIS_MONTH,LOYALTY,NO,ECONOMY,17,7,7,80.3,CMN-ORY,45,14A,60,1,UPGRADE,2026-03-04 09:51:57.968941
FAMILY,ALONE,MONTHS_AHEAD,WEBSITE,3_5,YES,200_400,FAIR,WORSE,4,5,NO,NOT_SURE,LOWEST_PRICE,DEPENDS,ECONOMY,1,14,1,46.3,CMN-FCO,25,7E,23,0,UPGRADE,2026-06-22 09:33:57.968941
BUSINESS,GROUP,FEW_WEEKS,AIRPORT_COUNTER,6_10,YES,ABOVE_400,FAIR,BETTER,5,3,PLANNED,NOT_SURE,DIRECT_FLIGHT,YES,BUSINESS,2,12,8,83.2,CMN-IST,1,21E,51,0,LOUNGE,2026-03-14 01:54:57.968941
BUSINESS,ALONE,FEW_WEEKS,MOBILE_APP,3_5,YES,200_400,GREAT_DEAL,AS_EXPECTED,3,2,BOOKED,NOT_SURE,BEST_SCHEDULE,DEPENDS,ECONOMY,22,9,11,75.9,CMN-MAD,41,11C,68,0,UPGRADE,2026-03-14 01:08:57.968941
LEISURE,ALONE,LAST_MINUTE,WEBSITE,6_10,YES,UNDER_100,GREAT_DEAL,WORSE,2,4,PLANNED,3_6_MONTHS,LOYALTY,DEPENDS,BUSINESS,15,3,6,89.8,CMN-FCO,8,30G,50,1,LOUNGE,2026-05-22 08:15:57.969939
LEISURE,ALONE,MONTHS_AHEAD,WEBSITE,1_2,NO,200_400,FAIR,AS_EXPECTED,5,5,NO,NOT_SURE,LOYALTY,NO,ECONOMY,23,14,7,66.6,CMN-FCO,31,26A,38,0,UPGRADE,2026-03-26 07:21:57.969939
BUSINESS,PAIR,FEW_WEEKS,WEBSITE,1_2,YES,ABOVE_400,FAIR,BETTER,5,3,PLANNED,NOT_SURE,BEST_SCHEDULE,DEPENDS,BUSINESS,9,24,5,52.7,CMN-CDG,28,5J,56,1,LOUNGE,2026-06-23 04:53:57.969939
BUSINESS,GROUP,FEW_WEEKS,MOBILE_APP,1_2,NO,200_400,GREAT_DEAL,AS_EXPECTED,5,3,PLANNED,NOT_SURE,BEST_SCHEDULE,DEPENDS,BUSINESS,7,6,2,58.9,CMN-ORY,13,6J,40,0,LOUNGE,2026-05-29 10:46:57.969939
FAMILY,ALONE,LAST_MINUTE,AGENCY,3_5,NO,ABOVE_400,FAIR,AS_EXPECTED,4,4,PLANNED,3_6_MONTHS,LOYALTY,YES,BUSINESS,9,12,3,75.8,CMN-BCN,22,5E,20,1,LOUNGE,2026-04-12 03:25:57.969939
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,1_2,NO,100_200,FAIR,AS_EXPECTED,2,3,PLANNED,NOT_SURE,DIRECT_FLIGHT,NO,BUSINESS,13,8,11,98.3,CMN-CAI,46,37F,58,1,LOUNGE,2026-05-27 16:42:57.969939
LEISURE,ALONE,FEW_WEEKS,AIRPORT_COUNTER,1_2,YES,UNDER_100,FAIR,AS_EXPECTED,2,5,BOOKED,NOT_SURE,LOYALTY,DEPENDS,ECONOMY,13,23,3,77.0,CMN-YUL,44,35E,54,1,UPGRADE,2026-04-22 06:40:57.969939
LEISURE,GROUP,FEW_WEEKS,WEBSITE,3_5,NO,UNDER_100,GREAT_DEAL,WORSE,3,5,NO,THIS_MONTH,LOYALTY,NO,BUSINESS,23,22,3,90.2,CMN-BRU,35,30C,37,0,LOUNGE,2026-03-18 06:33:57.969939
LEISURE,GROUP,FEW_WEEKS,AGENCY,6_10,NO,200_400,TOO_EXPENSIVE,AS_EXPECTED,5,3,BOOKED,THIS_MONTH,DIRECT_FLIGHT,YES,ECONOMY,13,7,11,87.8,CMN-BRU,44,23A,62,1,UPGRADE,2026-05-23 12:35:57.969939
BUSINESS,PAIR,LAST_MINUTE,MOBILE_APP,1_2,YES,100_200,GREAT_DEAL,AS_EXPECTED,4,4,BOOKED,3_6_MONTHS,BEST_SCHEDULE,YES,BUSINESS,9,17,5,55.2,CMN-JFK,4,32E,44,0,LOUNGE,2026-06-01 10:36:57.969939
LEISURE,GROUP,MONTHS_AHEAD,AIRPORT_COUNTER,3_5,NO,UNDER_100,GREAT_DEAL,BETTER,4,3,BOOKED,THIS_MONTH,DIRECT_FLIGHT,DEPENDS,FIRST,21,18,3,57.7,CMN-DXB,45,16C,83,0,LOUNGE,2026-04-27 02:49:57.969939
BUSINESS,PAIR,FEW_WEEKS,WEBSITE,3_5,YES,100_200,FAIR,AS_EXPECTED,3,4,PLANNED,THIS_MONTH,LOYALTY,DEPENDS,ECONOMY,3,6,7,66.9,CMN-BCN,22,16D,54,0,UPGRADE,2026-04-12 09:56:57.969939
LEISURE,ALONE,LAST_MINUTE,WEBSITE,10_PLUS,YES,200_400,TOO_EXPENSIVE,BETTER,3,2,PLANNED,NOT_SURE,LOYALTY,DEPENDS,ECONOMY,9,26,8,70.6,CMN-BRU,46,37B,66,0,UPGRADE,2026-04-11 22:25:57.969939
BUSINESS,ALONE,MONTHS_AHEAD,MOBILE_APP,1_2,NO,100_200,FAIR,AS_EXPECTED,4,5,PLANNED,THIS_MONTH,LOYALTY,NO,BUSINESS,2,26,12,49.8,CMN-LHR,12,3G,65,1,LOUNGE,2026-06-17 17:28:57.969939
BUSINESS,PAIR,LAST_MINUTE,WEBSITE,6_10,NO,200_400,GREAT_DEAL,AS_EXPECTED,5,2,BOOKED,1_3_MONTHS,LOWEST_PRICE,DEPENDS,ECONOMY,14,21,3,53.9,CMN-ABJ,26,33D,66,1,UPGRADE,2026-04-30 01:40:57.969939
LEISURE,PAIR,MONTHS_AHEAD,WEBSITE,3_5,YES,100_200,GREAT_DEAL,AS_EXPECTED,3,2,BOOKED,THIS_MONTH,LOWEST_PRICE,DEPENDS,ECONOMY,6,21,3,63.5,CMN-DKR,42,31H,70,1,UPGRADE,2026-05-07 14:55:57.969939
LEISURE,PAIR,FEW_WEEKS,MOBILE_APP,1_2,YES,ABOVE_400,FAIR,BETTER,4,5,PLANNED,NOT_SURE,LOYALTY,NO,ECONOMY,2,11,5,85.4,CMN-BRU,22,8H,67,1,UPGRADE,2026-06-02 08:19:57.969939
LEISURE,GROUP,FEW_WEEKS,WEBSITE,3_5,NO,ABOVE_400,FAIR,AS_EXPECTED,4,5,PLANNED,NOT_SURE,LOWEST_PRICE,YES,FIRST,20,25,4,83.1,CMN-ABJ,48,21C,44,0,LOUNGE,2026-04-23 10:17:57.969939
BUSINESS,GROUP,LAST_MINUTE,WEBSITE,6_10,YES,200_400,FAIR,AS_EXPECTED,4,3,PLANNED,1_3_MONTHS,BEST_SCHEDULE,DEPENDS,ECONOMY,13,2,5,48.8,CMN-LIS,28,20D,66,1,UPGRADE,2026-04-10 02:55:57.969939
BUSINESS,PAIR,LAST_MINUTE,WEBSITE,3_5,YES,100_200,FAIR,AS_EXPECTED,4,3,PLANNED,1_3_MONTHS,LOYALTY,YES,ECONOMY,22,22,11,96.0,CMN-IST,37,26C,39,0,UPGRADE,2026-04-02 20:58:57.969939
LEISURE,ALONE,MONTHS_AHEAD,WEBSITE,3_5,NO,100_200,FAIR,AS_EXPECTED,5,5,PLANNED,THIS_MONTH,LOWEST_PRICE,NO,ECONOMY,14,17,3,61.8,CMN-YUL,28,26G,65,0,UPGRADE,2026-03-31 23:51:57.969939
FAMILY,ALONE,MONTHS_AHEAD,AIRPORT_COUNTER,3_5,YES,ABOVE_400,FAIR,WORSE,4,2,PLANNED,3_6_MONTHS,BEST_SCHEDULE,YES,ECONOMY,20,14,3,75.8,CMN-LHR,25,25C,33,1,UPGRADE,2026-05-02 13:36:57.969939
LEISURE,PAIR,MONTHS_AHEAD,AGENCY,3_5,NO,100_200,FAIR,BETTER,4,5,BOOKED,1_3_MONTHS,LOYALTY,DEPENDS,ECONOMY,13,14,7,50.7,CMN-JFK,7,20G,88,1,UPGRADE,2026-06-22 06:06:57.969939
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,6_10,NO,ABOVE_400,TOO_EXPENSIVE,AS_EXPECTED,3,4,NO,3_6_MONTHS,LOWEST_PRICE,NO,BUSINESS,21,26,11,81.5,CMN-JFK,6,34G,47,0,LOUNGE,2026-05-29 20:15:57.969939
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,3_5,NO,100_200,FAIR,BETTER,3,4,PLANNED,THIS_MONTH,BEST_SCHEDULE,DEPENDS,ECONOMY,6,16,8,77.5,CMN-AMS,41,40J,59,0,UPGRADE,2026-06-16 20:02:57.969939
BUSINESS,ALONE,LAST_MINUTE,WEBSITE,1_2,NO,100_200,GREAT_DEAL,AS_EXPECTED,3,2,PLANNED,1_3_MONTHS,LOWEST_PRICE,NO,BUSINESS,7,27,7,79.4,CMN-BRU,44,5E,61,1,LOUNGE,2026-06-07 02:28:57.969939
BUSINESS,GROUP,MONTHS_AHEAD,AGENCY,3_5,YES,UNDER_100,GREAT_DEAL,BETTER,2,3,BOOKED,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,12,19,12,82.2,CMN-CDG,45,1B,70,0,UPGRADE,2026-04-08 16:19:57.969939
BUSINESS,PAIR,LAST_MINUTE,AGENCY,1_2,YES,200_400,FAIR,BETTER,3,5,BOOKED,THIS_MONTH,LOYALTY,YES,FIRST,15,10,7,78.4,CMN-BCN,30,4J,57,1,LOUNGE,2026-06-05 17:54:57.969939
BUSINESS,GROUP,LAST_MINUTE,MOBILE_APP,6_10,NO,100_200,GREAT_DEAL,AS_EXPECTED,2,3,NO,1_3_MONTHS,LOWEST_PRICE,YES,BUSINESS,21,1,1,65.2,CMN-BRU,12,17B,26,0,LOUNGE,2026-06-10 19:42:57.969939
BUSINESS,GROUP,FEW_WEEKS,WEBSITE,1_2,NO,UNDER_100,TOO_EXPENSIVE,BETTER,2,2,PLANNED,3_6_MONTHS,LOYALTY,YES,BUSINESS,23,7,3,93.1,CMN-LOS,44,2B,45,0,LOUNGE,2026-06-14 15:10:57.969939
FAMILY,PAIR,MONTHS_AHEAD,MOBILE_APP,6_10,NO,UNDER_100,GREAT_DEAL,BETTER,3,5,NO,1_3_MONTHS,DIRECT_FLIGHT,DEPENDS,BUSINESS,0,6,3,47.2,CMN-IST,6,31F,45,1,LOUNGE,2026-03-11 18:14:57.969939
LEISURE,PAIR,LAST_MINUTE,WEBSITE,3_5,NO,UNDER_100,FAIR,BETTER,4,4,BOOKED,3_6_MONTHS,LOYALTY,YES,ECONOMY,9,14,8,69.1,CMN-AMS,32,33E,59,1,UPGRADE,2026-06-27 23:56:57.969939
BUSINESS,ALONE,MONTHS_AHEAD,WEBSITE,1_2,YES,UNDER_100,FAIR,AS_EXPECTED,4,4,PLANNED,THIS_MONTH,LOWEST_PRICE,DEPENDS,ECONOMY,5,15,3,69.5,CMN-ABJ,16,9J,50,1,UPGRADE,2026-06-25 15:00:57.969939
LEISURE,ALONE,LAST_MINUTE,WEBSITE,1_2,NO,UNDER_100,TOO_EXPENSIVE,BETTER,5,3,NO,THIS_MONTH,LOWEST_PRICE,NO,BUSINESS,19,2,6,46.6,CMN-IST,3,26F,57,0,LOUNGE,2026-03-14 09:42:57.969939
LEISURE,ALONE,MONTHS_AHEAD,WEBSITE,1_2,NO,200_400,TOO_EXPENSIVE,WORSE,5,5,NO,THIS_MONTH,BEST_SCHEDULE,NO,BUSINESS,8,27,1,69.2,CMN-CDG,20,20J,33,0,LOUNGE,2026-02-28 10:37:57.970938
LEISURE,ALONE,MONTHS_AHEAD,WEBSITE,1_2,NO,200_400,TOO_EXPENSIVE,BETTER,5,5,NO,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,2,19,6,52.0,CMN-YUL,48,2B,31,0,UPGRADE,2026-05-02 04:37:57.970938
BUSINESS,PAIR,FEW_WEEKS,MOBILE_APP,1_2,NO,100_200,FAIR,BETTER,4,3,PLANNED,1_3_MONTHS,DIRECT_FLIGHT,DEPENDS,ECONOMY,4,11,4,84.3,CMN-ORY,40,23C,58,0,UPGRADE,2026-04-21 23:46:57.970938
LEISURE,PAIR,MONTHS_AHEAD,MOBILE_APP,1_2,NO,100_200,FAIR,WORSE,3,3,PLANNED,3_6_MONTHS,DIRECT_FLIGHT,NO,ECONOMY,20,1,3,82.8,CMN-FCO,2,40D,45,0,UPGRADE,2026-03-28 22:20:57.970938
BUSINESS,PAIR,FEW_WEEKS,MOBILE_APP,1_2,NO,100_200,FAIR,BETTER,5,4,BOOKED,1_3_MONTHS,LOWEST_PRICE,DEPENDS,BUSINESS,17,14,11,69.5,CMN-LHR,10,31D,70,1,LOUNGE,2026-03-10 11:19:57.970938
FAMILY,ALONE,FEW_WEEKS,MOBILE_APP,1_2,YES,ABOVE_400,GREAT_DEAL,BETTER,2,2,BOOKED,1_3_MONTHS,LOWEST_PRICE,YES,BUSINESS,22,7,5,92.6,CMN-DXB,12,27D,53,0,LOUNGE,2026-05-06 12:49:57.970938
BUSINESS,PAIR,LAST_MINUTE,WEBSITE,1_2,NO,UNDER_100,FAIR,WORSE,4,3,BOOKED,3_6_MONTHS,BEST_SCHEDULE,YES,BUSINESS,3,15,6,59.3,CMN-FCO,19,37F,45,0,LOUNGE,2026-05-23 13:20:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,MOBILE_APP,1_2,NO,200_400,FAIR,AS_EXPECTED,4,2,BOOKED,THIS_MONTH,LOWEST_PRICE,NO,BUSINESS,13,9,8,79.7,CMN-LHR,17,25E,78,1,LOUNGE,2026-05-03 13:06:57.970938
LEISURE,PAIR,LAST_MINUTE,MOBILE_APP,3_5,NO,ABOVE_400,FAIR,AS_EXPECTED,2,4,BOOKED,THIS_MONTH,LOWEST_PRICE,DEPENDS,ECONOMY,3,9,6,98.0,CMN-MAD,34,15E,73,1,UPGRADE,2026-04-17 12:58:57.970938
FAMILY,ALONE,FEW_WEEKS,AIRPORT_COUNTER,6_10,NO,200_400,FAIR,BETTER,2,2,PLANNED,THIS_MONTH,BEST_SCHEDULE,YES,BUSINESS,9,8,12,70.8,CMN-YUL,11,20D,55,0,LOUNGE,2026-03-03 09:51:57.970938
BUSINESS,PAIR,MONTHS_AHEAD,MOBILE_APP,1_2,NO,ABOVE_400,TOO_EXPENSIVE,AS_EXPECTED,5,3,PLANNED,3_6_MONTHS,LOWEST_PRICE,NO,ECONOMY,4,26,2,73.0,CMN-LOS,39,3G,45,1,UPGRADE,2026-05-05 16:23:57.970938
BUSINESS,ALONE,FEW_WEEKS,MOBILE_APP,1_2,NO,200_400,GREAT_DEAL,AS_EXPECTED,3,2,PLANNED,THIS_MONTH,LOYALTY,NO,BUSINESS,5,16,3,75.1,CMN-CAI,27,33D,58,1,LOUNGE,2026-04-19 05:41:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,MOBILE_APP,1_2,YES,ABOVE_400,FAIR,AS_EXPECTED,5,4,BOOKED,THIS_MONTH,LOWEST_PRICE,YES,BUSINESS,8,27,5,52.4,CMN-YUL,1,31D,48,0,LOUNGE,2026-06-07 10:36:57.970938
LEISURE,PAIR,LAST_MINUTE,MOBILE_APP,1_2,NO,200_400,FAIR,AS_EXPECTED,4,5,NO,NOT_SURE,DIRECT_FLIGHT,YES,ECONOMY,15,23,10,72.2,CMN-AMS,2,22F,8,0,UPGRADE,2026-04-12 21:08:57.970938
LEISURE,PAIR,FEW_WEEKS,WEBSITE,3_5,NO,UNDER_100,GREAT_DEAL,AS_EXPECTED,4,2,PLANNED,3_6_MONTHS,BEST_SCHEDULE,DEPENDS,ECONOMY,7,11,7,85.1,CMN-LIS,34,23J,52,0,UPGRADE,2026-04-09 21:26:57.970938
BUSINESS,ALONE,MONTHS_AHEAD,WEBSITE,1_2,NO,ABOVE_400,GREAT_DEAL,AS_EXPECTED,2,3,BOOKED,THIS_MONTH,LOYALTY,YES,FIRST,5,22,3,65.5,CMN-IST,7,34A,52,1,LOUNGE,2026-04-15 09:01:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,3_5,YES,100_200,TOO_EXPENSIVE,AS_EXPECTED,5,5,NO,3_6_MONTHS,LOWEST_PRICE,NO,ECONOMY,23,14,11,95.0,CMN-DXB,30,15H,43,0,UPGRADE,2026-05-26 23:54:57.970938
LEISURE,PAIR,MONTHS_AHEAD,AIRPORT_COUNTER,1_2,YES,100_200,TOO_EXPENSIVE,WORSE,4,5,PLANNED,THIS_MONTH,LOWEST_PRICE,DEPENDS,BUSINESS,10,25,3,91.0,CMN-LOS,38,12E,29,0,LOUNGE,2026-05-18 13:30:57.970938
LEISURE,PAIR,FEW_WEEKS,MOBILE_APP,3_5,NO,UNDER_100,GREAT_DEAL,AS_EXPECTED,4,4,BOOKED,THIS_MONTH,LOWEST_PRICE,DEPENDS,ECONOMY,2,11,10,83.6,CMN-LIS,19,10G,64,0,UPGRADE,2026-05-19 02:59:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,3_5,YES,ABOVE_400,FAIR,BETTER,3,4,PLANNED,3_6_MONTHS,BEST_SCHEDULE,DEPENDS,BUSINESS,23,6,1,59.6,CMN-TUN,23,10A,59,1,LOUNGE,2026-05-07 16:25:57.970938
LEISURE,GROUP,FEW_WEEKS,WEBSITE,1_2,YES,ABOVE_400,TOO_EXPENSIVE,WORSE,3,3,PLANNED,THIS_MONTH,LOYALTY,YES,ECONOMY,19,3,8,49.6,CMN-YUL,4,16D,27,0,UPGRADE,2026-03-25 19:54:57.970938
LEISURE,PAIR,FEW_WEEKS,WEBSITE,3_5,YES,ABOVE_400,FAIR,WORSE,2,3,PLANNED,1_3_MONTHS,LOWEST_PRICE,YES,ECONOMY,17,18,1,84.5,CMN-MAD,3,38D,35,0,UPGRADE,2026-03-01 04:55:57.970938
LEISURE,PAIR,FEW_WEEKS,WEBSITE,3_5,NO,ABOVE_400,FAIR,AS_EXPECTED,4,4,PLANNED,THIS_MONTH,BEST_SCHEDULE,YES,ECONOMY,16,4,10,62.9,CMN-FCO,13,23B,38,1,UPGRADE,2026-06-22 14:15:57.970938
BUSINESS,PAIR,FEW_WEEKS,WEBSITE,6_10,NO,100_200,GREAT_DEAL,BETTER,2,3,PLANNED,THIS_MONTH,LOYALTY,NO,ECONOMY,16,11,6,85.3,CMN-CDG,30,2C,79,1,UPGRADE,2026-03-19 04:36:57.970938
BUSINESS,GROUP,LAST_MINUTE,WEBSITE,10_PLUS,NO,200_400,FAIR,AS_EXPECTED,5,3,BOOKED,NOT_SURE,LOYALTY,DEPENDS,ECONOMY,7,24,5,80.7,CMN-ABJ,45,38H,78,1,UPGRADE,2026-06-05 23:07:57.970938
BUSINESS,PAIR,FEW_WEEKS,AGENCY,1_2,NO,100_200,GREAT_DEAL,AS_EXPECTED,4,3,PLANNED,THIS_MONTH,BEST_SCHEDULE,YES,ECONOMY,5,18,5,73.7,CMN-CAI,39,6E,37,1,UPGRADE,2026-04-03 07:38:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,MOBILE_APP,1_2,NO,200_400,TOO_EXPENSIVE,AS_EXPECTED,4,3,BOOKED,THIS_MONTH,LOWEST_PRICE,YES,ECONOMY,11,6,5,92.1,CMN-TUN,25,32J,46,1,UPGRADE,2026-05-27 02:10:57.970938
LEISURE,GROUP,MONTHS_AHEAD,MOBILE_APP,3_5,NO,UNDER_100,GREAT_DEAL,AS_EXPECTED,5,5,NO,1_3_MONTHS,DIRECT_FLIGHT,DEPENDS,BUSINESS,20,11,1,85.1,CMN-TUN,45,2A,33,1,LOUNGE,2026-04-28 17:55:57.970938
LEISURE,PAIR,MONTHS_AHEAD,AGENCY,1_2,YES,ABOVE_400,GREAT_DEAL,AS_EXPECTED,2,5,PLANNED,1_3_MONTHS,LOWEST_PRICE,YES,BUSINESS,8,12,8,62.5,CMN-LHR,32,23E,31,0,LOUNGE,2026-03-29 01:52:57.970938
LEISURE,ALONE,LAST_MINUTE,MOBILE_APP,6_10,NO,200_400,TOO_EXPENSIVE,WORSE,2,5,NO,NOT_SURE,LOWEST_PRICE,YES,ECONOMY,23,15,2,82.4,CMN-JFK,27,27B,18,0,UPGRADE,2026-03-06 08:44:57.970938
LEISURE,PAIR,MONTHS_AHEAD,WEBSITE,1_2,NO,200_400,FAIR,AS_EXPECTED,2,5,BOOKED,THIS_MONTH,BEST_SCHEDULE,YES,FIRST,10,14,4,55.1,CMN-FCO,24,5J,46,1,LOUNGE,2026-05-08 22:18:57.970938
LEISURE,ALONE,LAST_MINUTE,MOBILE_APP,3_5,NO,200_400,FAIR,AS_EXPECTED,5,5,PLANNED,NOT_SURE,DIRECT_FLIGHT,DEPENDS,ECONOMY,2,19,7,95.2,CMN-ORY,23,11H,49,1,UPGRADE,2026-04-16 12:46:57.970938
BUSINESS,GROUP,MONTHS_AHEAD,WEBSITE,1_2,YES,UNDER_100,GREAT_DEAL,BETTER,2,2,PLANNED,1_3_MONTHS,LOWEST_PRICE,NO,ECONOMY,2,19,9,91.6,CMN-AMS,30,2J,67,1,UPGRADE,2026-05-15 11:18:57.970938
BUSINESS,ALONE,LAST_MINUTE,WEBSITE,3_5,YES,ABOVE_400,GREAT_DEAL,AS_EXPECTED,5,5,PLANNED,3_6_MONTHS,BEST_SCHEDULE,NO,BUSINESS,16,10,2,45.1,CMN-IST,1,3D,67,1,LOUNGE,2026-06-01 14:40:57.970938
LEISURE,GROUP,FEW_WEEKS,WEBSITE,3_5,NO,200_400,GREAT_DEAL,AS_EXPECTED,4,5,BOOKED,1_3_MONTHS,LOWEST_PRICE,NO,ECONOMY,17,1,11,90.5,CMN-DXB,33,27C,78,0,UPGRADE,2026-04-18 07:36:57.970938
LEISURE,GROUP,LAST_MINUTE,MOBILE_APP,1_2,NO,UNDER_100,FAIR,AS_EXPECTED,2,3,PLANNED,NOT_SURE,DIRECT_FLIGHT,YES,ECONOMY,12,21,12,95.7,CMN-IST,31,12J,38,0,UPGRADE,2026-03-12 07:53:57.970938
BUSINESS,ALONE,LAST_MINUTE,WEBSITE,3_5,NO,100_200,FAIR,AS_EXPECTED,2,3,PLANNED,1_3_MONTHS,LOYALTY,DEPENDS,ECONOMY,6,22,12,50.8,CMN-BRU,10,17F,54,1,UPGRADE,2026-04-01 03:44:57.970938
BUSINESS,PAIR,LAST_MINUTE,MOBILE_APP,1_2,NO,100_200,GREAT_DEAL,AS_EXPECTED,5,2,PLANNED,THIS_MONTH,BEST_SCHEDULE,DEPENDS,FIRST,12,11,3,60.3,CMN-IST,35,39B,44,0,LOUNGE,2026-04-25 10:54:57.970938
FAMILY,ALONE,MONTHS_AHEAD,WEBSITE,1_2,NO,ABOVE_400,FAIR,BETTER,2,3,PLANNED,THIS_MONTH,DIRECT_FLIGHT,NO,ECONOMY,14,14,6,52.4,CMN-LHR,9,25B,70,0,UPGRADE,2026-04-06 07:50:57.970938
LEISURE,GROUP,MONTHS_AHEAD,AGENCY,6_10,NO,200_400,FAIR,BETTER,4,3,PLANNED,3_6_MONTHS,LOYALTY,DEPENDS,ECONOMY,13,28,7,49.1,CMN-AMS,35,35G,64,0,UPGRADE,2026-03-08 17:52:57.970938
